browser_session_id	Referrer	LandingPage	SEARCH_TERM_FLAG	EXTERNAL_SEARCH_FLAG	INTERNAL_SEARCH_FLAG	Browser	OS	DayOfWeek	TimeofDay	TOS	NOP	Logged_in_status	ISP	QFF	CIS	SMARTPHONE	BRANDS	DEALS	PREPAID	RECHARGE	SIMCARD	NETWORK	BROADBAND	BUNDLE	HOMEPHONE	FIXEDLINE	PURCHASE_FLAG	geo_variable_region	device_details
3058908400125801-1365034330502	Google	PRODUCT	0	0	0	Chrome	Windows	3	11	734512	18	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	D
3059219098649919-1365048496762	OptusZoo	PRODUCT	0	0	0	Chrome	Windows	3	15	43	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
3059622731525451-1375261303862	OptusZoo	HOME	0	0	0	Safari	Mac	0	9	9	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3059984431556989-1365039971001	OTHER	HOME	0	0	0	MSIE	Windows	3	12	585	6	1	Dodo Australia	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3060255264863372-1365023218809	OTHER	HOME	0	1	0	Chrome	Windows	3	8	116284	22	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	undefined	U
306039419490844-1364884887862	Google	HOME	1	1	0	Safari	Mac	1	17	393	5	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	undefined	U
3060442772693932-1364876821012	OTHER	PRODUCT	0	0	0	Chrome	Windows	1	15	44	2	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
3060809422750026-1365373617640	OptusMail	HOME	0	1	0	Safari	Mac	0	9	3570	24	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3061001213496348-1364890625105	Google	HOME	1	1	0	Firefox	Windows	1	19	301	12	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3061137521633165-1365046433942	OTHER	HOME	0	0	0	MSIE	Windows	3	14	798	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3061402786988765-1364871561125	Google	OTHER	1	1	0	Chrome	Windows	1	13	40	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	D
3061831111554056-1364784561374	OTHER	HOME	0	0	0	Chrome	Windows	0	13	73	7	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	U
3062109074089676-1364893770623	OTHER	PRODUCT	0	0	0	Chrome	Windows	1	20	46	2	0	Vodafone Australia Pty.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	undefined	D
3062324982498726-1365377236450	Google	HOME	1	1	0	MSIE	Windows	0	10	181	3	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3062328475939566-1365117757572	OTHER	HOME	0	0	0	Firefox	Windows	4	10	1776	14	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3063512709923088-1365062646800	Google	HOME	1	1	0	Chrome	Windows	3	19	819	15	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3063714038400479-1364985195357	OTHER	PRODUCT	0	0	0	MSIE	Windows	2	21	1665	11	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	New South Wales	D
3063899802509695-1364876589525	OTHER	OTHER	0	0	0	Safari	Mac	1	15	25	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3064282077830285-1364856329642	OTHER	HOME	0	0	0	Chrome	Mac	1	9	103130	7	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	New South Wales	U
3064282375853508-1365379056869	OTHER	HOME	0	0	0	Safari	Mac	0	10	69	4	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3064553767908364-1364784372702	OTHER	OTHER	0	0	0	Chrome	Windows	0	13	32	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3065062568057328-1365089460037	Google	HOME	0	0	0	Chrome	Mac	3	16	3966	12	1	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3065100384388411-1365146792272	Google	PRODUCT	1	0	0	Firefox	Mac	4	18	14308	4	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3065260048024356-1364936588580	OTHER	HOME	0	0	0	Chrome	Windows	2	8	101	5	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3065763358007511-1364897750539	OTHER	HOME	0	0	0	MSIE	Windows	1	21	2560	4	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3066154348110136-1364992084230	OTHER	HOME	0	0	0	MSIE	Windows	2	23	236	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3066400410607457-1365226477008	OPTUS	PRODUCT	0	1	0	Chrome	Windows	5	16	143	3	0	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	D
3066543669234088-1364971231171	OPTUS	PRODUCT	0	0	0	MSIE	Windows	2	17	342	5	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
3066763652654010-1364878231857	OTHER	HOME	0	0	0	MSIE	Windows	1	15	3476	4	0	OTHER	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3066776588093489-1364974891525	Google	HOME	1	1	0	Safari	Mac	2	18	324	9	0	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	undefined	U
3066896659391595-1365329951381	OTHER	HOME	0	0	0	MSIE	Windows	6	21	284	2	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3067181254737079-1364828668187	OPTUS	PRODUCT	0	1	0	Safari	Mac	1	2	819	14	0	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	SIMCARD	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3067244214471429-1365223574026	OPTUS	OTHER	0	0	0	Safari	Mac	5	15	131	2	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3067309119325765-1364876193843	OTHER	OTHER	0	1	0	MSIE	Windows	1	15	97	4	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
306785893382768-1364863700587	OTHER	HOME	0	0	0	MSIE	Windows	1	11	4875	16	1	Dodo Australia	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3068017447367310-1364904436374	OPTUS	PRODUCT	0	0	0	Chrome	Windows	1	23	599	16	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	New South Wales	D
3068180307745933-1361584605291	OTHER	HOME	0	0	0	Chrome	Mac	1	16	1473963	22	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3068207036020934-1364841849005	Google	OTHER	1	1	0	MSIE	Windows	1	5	711	5	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3068437462952549-1364946518799	OTHER	HOME	0	0	0	MSIE	Windows	2	10	265	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3068878894590487-1365140754623	OTHER	HOME	0	0	0	Firefox	Windows	4	16	20	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3069068660946192-1364980736750	OTHER	HOME	0	0	0	MSIE	Windows	2	20	954	22	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Australian Capital Territory	D
3069586341734975-1365338683649	OTHER	PRODUCT	0	0	0	Chrome	Windows	6	23	218	3	0	Dodo Australia	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	D
3069622053299099-1365103934064	OTHER	HOME	0	0	0	Chrome	Mac	4	6	112	7	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
306969630997628-1364857733120	OTHER	OTHER	0	0	0	Safari	Mac	1	10	65	2	0	Vodafone Australia Pty.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
3069928877343286-1364889782306	OPTUS	OTHER	0	0	0	MSIE	Windows	1	19	27	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
3069988014176488-1365022785671	OPTUS	OTHER	0	0	0	Safari	Mac	3	7	88	2	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3070009977909688-1365063136243	Google	PRODUCT	1	1	0	Firefox	Windows	3	19	2553	8	0	TPG Internet Pty Ltd.	OTHER	OTHER	SMARTPHONE	BRANDS	DEALS	PREPAID	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	Australian Capital Territory	D
3070027311332524-1364896706378	Google	HOME	1	1	0	Chrome	Windows	1	20	657	7	0	OTHER	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Victoria	U
3070096017327159-1365203711701	Google	HOME	1	1	0	Chrome	Windows	5	10	1856	8	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Queensland	U
3070309895800135-1365051988544	OTHER	HOME	0	0	0	MSIE	Windows	3	16	126	6	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3070372189395129-1364952574253	OTHER	HOME	0	0	0	Chrome	Windows	2	12	204	9	1	Dodo Australia	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3070632014423609-1365289516945	OPTUS	HOME	0	0	0	Chrome	Windows	6	10	317	6	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3070673325677708-1365140538441	OTHER	HOME	0	0	0	MSIE	Windows	4	16	39	2	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3070745696313679-1365100563775	OTHER	HOME	0	0	0	Safari	Mac	4	5	18727	18	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3070843186790837-1364953626957	OTHER	HOME	0	0	0	Firefox	Windows	2	12	97	3	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3070953190326690-1364893301764	Google	PRODUCT	1	1	0	Safari	Mac	1	20	26334	5	0	Optus	OTHER	OTHER	SMARTPHONE	BRANDS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3070972638670355-1365214775081	Google	PRODUCT	1	1	0	Safari	Mac	5	13	20	2	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3072318471968174-1365151801073	Google	HOME	1	1	0	Safari	Mac	4	19	172	5	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3072399473537018-1365322995073	OTHER	OTHER	0	0	0	MSIE	Windows	6	19	394	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3072596248239279-1365046207673	OPTUS	HOME	1	1	0	Safari	Mac	3	14	317	5	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3072669234698392-1364975026983	OTHER	HOME	0	0	0	MSIE	Windows	2	18	8031	2	0	Primus Telecommunications	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3072710301414881-1365220007501	Google	PRODUCT	1	1	0	MSIE	Windows	5	14	467	7	0	OTHER	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	D
3073248561476644-1365099260853	OTHER	HOME	0	0	0	MSIE	Windows	4	5	18	2	0	Vodafone Australia Pty.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3073318861424923-1365200588716	OPTUS	HOME	0	0	0	Safari	Mac	5	9	744	12	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3074062984785121-1365217159789	OTHER	HOME	0	0	0	Firefox	Windows	5	14	697	7	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
307433539816327-1364951638421	Google	HOME	1	1	0	MSIE	Windows	2	12	56	3	1	iiNet Limited	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3074518018402159-1365055109686	OTHER	OTHER	0	0	0	Safari	Mac	3	16	177	7	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	undefined	M
3074653621297329-1364942645142	OTHER	PRODUCT	0	1	0	Chrome	Windows	2	9	1326	4	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3074721884900234-1364967212192	OPTUS	PRODUCT	0	1	0	MSIE	Windows	2	16	763	9	0	OTHER	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3075266941450536-1364769640066	OPTUS	HOME	1	0	0	Chrome	Windows	0	9	251	3	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3075278375763446-1364777894960	OTHER	HOME	0	0	0	Safari	Mac	0	11	47	2	1	Optus Internet Pty Ltd	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3075551693399652-1365136298576	Google	OTHER	1	1	0	MSIE	Windows	4	15	8371	3	0	OTHER	OTHER	OTHER	OTHER	OTHER	DEALS	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	South Australia	D
3075801883824169-1365034137389	Google	HOME	0	0	0	Chrome	Windows	3	11	7008	12	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	New South Wales	U
3076390509959310-1365140155675	Google	HOME	0	0	0	Chrome	Mac	4	16	324	9	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Australian Capital Territory	U
3076910540084512-1365219631144	Google	HOME	1	1	0	Firefox	Windows	5	14	6	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3076959073722302-1365073610106	OptusZoo	PRODUCT	0	0	0	MSIE	Windows	3	22	370	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
307756973663345-1365149153951	Google	PRODUCT	1	1	0	Safari	Mac	4	19	173	2	0	OTHER	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	M
3077828066889196-1364946575780	OTHER	PRODUCT	0	0	0	Safari	Mac	2	10	736	3	0	Dodo Australia	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
3078144799555212-1364782118843	OTHER	HOME	0	0	0	MSIE	Windows	0	12	292	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3078306696843356-1364886773999	OTHER	HOME	0	0	0	Chrome	Windows	1	18	254	2	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3078308010008186-1364968907849	OTHER	HOME	0	0	0	Chrome	Windows	2	17	870	9	1	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	U
3078351761446565-1365140727214	Google	HOME	1	1	0	Firefox	Windows	4	16	802	8	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Western Australia	U
3079902702011168-1364945311710	Google	PRODUCT	1	1	0	Chrome	Windows	2	10	63	2	0	Exetel	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3079925491153614-1365220863125	OTHER	HOME	0	0	0	MSIE	Windows	5	15	271	2	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3080097005657187-1365311900816	Google	HOME	1	1	0	Firefox	Windows	6	16	433	5	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3080239693409916-1364947921676	OTHER	HOME	0	0	0	MSIE	Windows	2	11	93	6	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3080328460297816-1364872649748	Google	HOME	1	1	0	Firefox	Windows	1	14	802	11	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Queensland	U
3081299492623657-1364857026705	OTHER	OTHER	0	0	0	Safari	Mac	1	9	13	2	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	M
3082462162362024-1364984061684	Google	PRODUCT	1	0	0	Firefox	Windows	2	21	137	2	0	iiNet Limited	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3082562157916773-1365199975957	Google	PRODUCT	1	1	0	MSIE	Windows	5	9	149	6	0	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	D
3083234368922354-1364872237515	OTHER	HOME	0	0	0	MSIE	Windows	1	14	1630	7	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3083285744223226-1364950005778	OTHER	HOME	0	0	0	Firefox	Windows	2	11	490	10	1	Telstra Internet	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3083846844988762-1365015851421	Google	PRODUCT	1	1	0	MSIE	Windows	2	11	837	5	0	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	undefined	D
3084090531338006-1365321811254	OTHER	HOME	0	0	0	Chrome	Windows	6	19	56316	38	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	New South Wales	U
3084275585133582-1365042928316	OTHER	HOME	0	0	0	Chrome	Windows	3	13	115	3	0	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BUNDLE	OTHER	OTHER	0	Victoria	U
3084809869853714-1364885564124	Google	HOME	1	1	0	MSIE	Windows	1	17	107	3	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3085119064855586-1365081294039	OTHER	HOME	0	0	0	Firefox	Windows	4	0	296	7	1	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3085480898153037-1364968375089	OTHER	HOME	0	0	0	Chrome	Windows	2	16	501	4	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
3086421180082097-1364892587947	OTHER	HOME	0	0	0	MSIE	Windows	1	19	5094	13	1	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	New South Wales	U
3086895698215812-1364886149534	OTHER	HOME	0	0	0	Chrome	Mac	1	18	22518	12	0	OTHER	OTHER	OTHER	SMARTPHONE	OTHER	DEALS	OTHER	OTHER	OTHER	NETWORK	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3087006267570242-1364794249934	Google	PRODUCT	1	1	0	MSIE	Windows	0	16	66	3	0	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	undefined	D
3087729561377688-1365063264030	OPTUS	PRODUCT	0	0	0	Firefox	Windows	3	19	87	3	Other	Optus	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	OTHER	OTHER	OTHER	0	New South Wales	D
3087832063170532-1365148654316	OTHER	HOME	0	0	0	Firefox	Mac	4	18	533	8	1	Telstra Internet	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	PREPAID	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	0	Queensland	U
3087885382119566-1364970580156	OTHER	PRODUCT	0	0	0	Chrome	Windows	2	17	194	5	0	TPG Internet Pty Ltd.	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	OTHER	BROADBAND	BUNDLE	OTHER	OTHER	0	Australian Capital Territory	D
3087994309607893-1365342228987	OTHER	HOME	0	0	0	Chrome	Windows	0	0	494	22	1	Optus	OTHER	OTHER	SMARTPHONE	OTHER	OTHER	OTHER	OTHER	SIMCARD	OTHER	OTHER	OTHER	OTHER	OTHER	0	Victoria	U
